run_id,target_version,league,player_key,gsis_id,display_name,origin_season,target_season,position,team,origin_expert_ppg,predicted_next_year_residual,predicted_next_year_conditional_ppg,predicted_next_year_appearance_probability,match_next_residual_rank_pct,match_next_participation_probability,training_through_origin,target_outcome_through,forecast_status
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,00502395-b3d2-5e90-b01d-3851aec0df28,00-0025396,Ted Ginn,2011,2012,WR,SF,2.15625,1.4846777806409168,3.640927780640917,0.6888984871618264,0.6388888888888888,0.6888984871618264,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,01116a05-438c-534f-a070-ba3de6f5a5d3,00-0027874,Demaryius Thomas,2011,2012,WR,DEN,0.8500000000000001,5.462713003301915,6.312713003301916,0.754586289771782,0.9791666666666666,0.754586289771782,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,0160ce69-4d3b-5e67-b73b-f5aaef2f68a4,00-0026279,Ryan Torain,2011,2012,RB,WAS,7.4625,-1.4628543118455,5.999645688154501,0.8436235317973506,0.41,0.8436235317973506,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,01a82437-ea57-5c07-8ce6-ea632dee563c,00-0026035,Danny Amendola,2011,2012,WR,LAR,12.86875,-2.886758329752128,9.981991670247872,0.8607003240730849,0.1388888888888889,0.8607003240730849,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,02363083-7f28-50eb-a6de-a2ba9dc7b8e1,00-0023541,Kyle Orton,2011,2012,QB,DEN,16.40625,1.576757316956101,17.9830073169561,0.8296722351639744,0.22,0.8296722351639744,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,03277771-6e4a-5cf9-83b2-d564150de550,00-0024296,Charlie Whitehurst,2011,2012,QB,SEA,3.8000000000000003,5.184422674559208,8.984422674559209,0.6130876292368064,0.68,0.6130876292368064,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,03bffb51-91e2-5006-98a3-b05a1fc7b232,00-0023439,Cedric Benson,2011,2012,RB,CIN,12.9375,-4.3123506824505125,8.625149317549488,0.9038358565953629,0.05,0.9038358565953629,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,04537221-b3f0-585e-b026-5f9820051b3d,00-0019642,Plaxico Burress,2011,2012,WR,NYJ,8.5375,0.5103513704713838,9.047851370471383,0.7154425632169465,0.5555555555555556,0.7154425632169465,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,051ca631-1677-5c9a-8dd0-90b6bc508028,00-0028043,Roy Helu,2011,2012,RB,WAS,3.5125,5.677724681862277,9.190224681862277,0.7767581428794867,0.96,0.7767581428794867,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,061c542e-8017-5712-a630-4c4a362f5c00,00-0024275,Maurice Jones-Drew,2011,2012,RB,JAC,17.9625,-4.686527273486452,13.275972726513547,0.9387008498588792,0.02,0.9387008498588792,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,0623224c-bdb0-5400-8b65-39cb3c2197c4,00-0021999,Nate Burleson,2011,2012,WR,DET,8.98125,-2.2426380656838356,6.738611934316164,0.6998328459191673,0.2222222222222222,0.6998328459191673,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,06ff068f-6bcb-5b6f-b015-a7aad95aeddf,00-0026123,Evan Moore,2011,2012,TE,CLE,5.3875,-0.9421773427534851,4.445322657246515,0.7601019059381465,0.46,0.7601019059381465,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,070a032d-e19f-5afd-8aa2-5b49d2736619,00-0026143,Matt Ryan,2011,2012,QB,ATL,19.778125,3.3618491587414994,23.1399741587415,0.8893957111114169,0.52,0.8893957111114169,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,07cf3b95-241c-52f3-a56d-47141702a50a,00-0025460,Jacoby Jones,2011,2012,WR,HOU,7.28125,-0.961201091897962,6.320048908102038,0.7751247457497398,0.3958333333333333,0.7751247457497398,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,07ff3c3a-72c7-5842-8d25-700a27a78572,00-0028063,Taiwan Jones,2011,2012,RB,LVR,,,,0.676274314725764,,0.676274314725764,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,0826554d-213a-5ffa-9e06-8cf76f11f0e7,00-0026163,Rashard Mendenhall,2011,2012,RB,PIT,15.05,-2.3753026041424286,12.674697395857573,0.9387008498588792,0.31,0.9387008498588792,2009,2010,causal_historical_handoff
v2_next_year_nffc_20260826T214049Z_2f789037,v2_next_year_expert_residual_v1,nffc,0860de69-1021-5c4b-b08c-89dabb249526,00-0023496,Vincent Jackson,2011,2012,WR,LAC,15.48125,-3.296165489196922,12.185084510803078,0.9317333260453643,0.09722222222222222,0.9317333260453643,2009,2010,causal_historical_handoff
